Series ID,Year,Period,Label,Value,6-Month Net Change,12-Month Net Change,12-Month % Change
IPUEN3119__M000,2003,A01,2003 Annual,96.918, N/A, N/A, N/A
IPUEN3119__M000,2004,A01,2004 Annual,98.138, N/A, N/A, N/A
IPUEN3119__M000,2005,A01,2005 Annual,96.856, N/A, N/A, N/A
IPUEN3119__M000,2006,A01,2006 Annual,98.650, N/A, N/A, N/A
IPUEN3119__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3119__M000,2008,A01,2008 Annual,100.161, N/A, N/A, N/A
IPUEN3119__M000,2009,A01,2009 Annual,96.272, N/A, N/A, N/A
IPUEN3119__M000,2010,A01,2010 Annual,95.926, N/A, N/A, N/A
IPUEN3119__M000,2011,A01,2011 Annual,98.868, N/A, N/A, N/A
IPUEN3119__M000,2012,A01,2012 Annual,92.737, N/A, N/A, N/A
IPUEN3119__M000,2013,A01,2013 Annual,93.527, N/A, N/A, N/A
IPUEN3119__M000,2014,A01,2014 Annual,95.440, N/A, N/A, N/A
IPUEN3212__M000,1990,A01,1990 Annual,100.907, N/A, N/A, N/A
IPUEN3212__M000,1991,A01,1991 Annual,101.607, N/A, N/A, N/A
IPUEN3212__M000,1992,A01,1992 Annual,108.745, N/A, N/A, N/A
IPUEN3212__M000,1993,A01,1993 Annual,104.358, N/A, N/A, N/A
IPUEN3212__M000,1994,A01,1994 Annual,100.744, N/A, N/A, N/A
IPUEN3212__M000,1995,A01,1995 Annual,97.549, N/A, N/A, N/A
IPUEN3212__M000,1996,A01,1996 Annual,96.368, N/A, N/A, N/A
IPUEN3212__M000,1997,A01,1997 Annual,97.619, N/A, N/A, N/A
IPUEN3212__M000,1998,A01,1998 Annual,98.716, N/A, N/A, N/A
IPUEN3212__M000,1999,A01,1999 Annual,95.225, N/A, N/A, N/A
IPUEN3212__M000,2000,A01,2000 Annual,96.513, N/A, N/A, N/A
IPUEN3212__M000,2001,A01,2001 Annual,96.326, N/A, N/A, N/A
IPUEN3212__M000,2002,A01,2002 Annual,100.245, N/A, N/A, N/A
IPUEN3212__M000,2003,A01,2003 Annual,98.296, N/A, N/A, N/A
IPUEN3212__M000,2004,A01,2004 Annual,95.992, N/A, N/A, N/A
IPUEN3212__M000,2005,A01,2005 Annual,96.003, N/A, N/A, N/A
IPUEN3212__M000,2006,A01,2006 Annual,99.176, N/A, N/A, N/A
IPUEN3212__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3212__M000,2008,A01,2008 Annual,101.330, N/A, N/A, N/A
IPUEN3212__M000,2009,A01,2009 Annual,97.759, N/A, N/A, N/A
IPUEN3212__M000,2010,A01,2010 Annual,100.643, N/A, N/A, N/A
IPUEN3212__M000,2011,A01,2011 Annual,103.897, N/A, N/A, N/A
IPUEN3212__M000,2012,A01,2012 Annual,102.156, N/A, N/A, N/A
IPUEN3212__M000,2013,A01,2013 Annual,101.672, N/A, N/A, N/A
IPUEN3212__M000,2014,A01,2014 Annual,100.157, N/A, N/A, N/A
IPUEN3325__M000,1990,A01,1990 Annual,101.958, N/A, N/A, N/A
IPUEN3325__M000,1991,A01,1991 Annual,97.810, N/A, N/A, N/A
IPUEN3325__M000,1992,A01,1992 Annual,101.902, N/A, N/A, N/A
IPUEN3325__M000,1993,A01,1993 Annual,102.753, N/A, N/A, N/A
IPUEN3325__M000,1994,A01,1994 Annual,106.132, N/A, N/A, N/A
IPUEN3325__M000,1995,A01,1995 Annual,105.827, N/A, N/A, N/A
IPUEN3325__M000,1996,A01,1996 Annual,107.644, N/A, N/A, N/A
IPUEN3325__M000,1997,A01,1997 Annual,106.567, N/A, N/A, N/A
IPUEN3325__M000,1998,A01,1998 Annual,103.505, N/A, N/A, N/A
IPUEN3325__M000,1999,A01,1999 Annual,105.670, N/A, N/A, N/A
IPUEN3325__M000,2000,A01,2000 Annual,105.373, N/A, N/A, N/A
IPUEN3325__M000,2001,A01,2001 Annual,99.040, N/A, N/A, N/A
IPUEN3325__M000,2002,A01,2002 Annual,100.303, N/A, N/A, N/A
IPUEN3325__M000,2003,A01,2003 Annual,102.625, N/A, N/A, N/A
IPUEN3325__M000,2004,A01,2004 Annual,101.628, N/A, N/A, N/A
IPUEN3325__M000,2005,A01,2005 Annual,102.976, N/A, N/A, N/A
IPUEN3325__M000,2006,A01,2006 Annual,108.610, N/A, N/A, N/A
IPUEN3325__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3325__M000,2008,A01,2008 Annual,96.799, N/A, N/A, N/A
IPUEN3325__M000,2009,A01,2009 Annual,81.898, N/A, N/A, N/A
IPUEN3325__M000,2010,A01,2010 Annual,87.314, N/A, N/A, N/A
IPUEN3325__M000,2011,A01,2011 Annual,86.777, N/A, N/A, N/A
IPUEN3325__M000,2012,A01,2012 Annual,88.705, N/A, N/A, N/A
IPUEN3325__M000,2013,A01,2013 Annual,88.764, N/A, N/A, N/A
IPUEN3325__M000,2014,A01,2014 Annual,87.438, N/A, N/A, N/A
IPUEN3117__M000,1990,A01,1990 Annual,81.932, N/A, N/A, N/A
IPUEN3117__M000,1991,A01,1991 Annual,80.287, N/A, N/A, N/A
IPUEN3117__M000,1992,A01,1992 Annual,81.668, N/A, N/A, N/A
IPUEN3117__M000,1993,A01,1993 Annual,87.254, N/A, N/A, N/A
IPUEN3117__M000,1994,A01,1994 Annual,85.725, N/A, N/A, N/A
IPUEN3117__M000,1995,A01,1995 Annual,81.048, N/A, N/A, N/A
IPUEN3117__M000,1996,A01,1996 Annual,86.425, N/A, N/A, N/A
IPUEN3117__M000,1997,A01,1997 Annual,82.025, N/A, N/A, N/A
IPUEN3117__M000,1998,A01,1998 Annual,85.692, N/A, N/A, N/A
IPUEN3117__M000,1999,A01,1999 Annual,80.776, N/A, N/A, N/A
IPUEN3117__M000,2000,A01,2000 Annual,84.446, N/A, N/A, N/A
IPUEN3117__M000,2001,A01,2001 Annual,89.857, N/A, N/A, N/A
IPUEN3117__M000,2002,A01,2002 Annual,88.821, N/A, N/A, N/A
IPUEN3117__M000,2003,A01,2003 Annual,92.167, N/A, N/A, N/A
IPUEN3117__M000,2004,A01,2004 Annual,96.003, N/A, N/A, N/A
IPUEN3117__M000,2005,A01,2005 Annual,96.051, N/A, N/A, N/A
IPUEN3117__M000,2006,A01,2006 Annual,100.341, N/A, N/A, N/A
IPUEN3117__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3117__M000,2008,A01,2008 Annual,86.488, N/A, N/A, N/A
IPUEN3117__M000,2009,A01,2009 Annual,85.833, N/A, N/A, N/A
IPUEN3117__M000,2010,A01,2010 Annual,80.826, N/A, N/A, N/A
IPUEN3117__M000,2011,A01,2011 Annual,81.506, N/A, N/A, N/A
IPUEN3117__M000,2012,A01,2012 Annual,81.229, N/A, N/A, N/A
IPUEN3117__M000,2013,A01,2013 Annual,89.307, N/A, N/A, N/A
IPUEN3117__M000,2014,A01,2014 Annual,95.460, N/A, N/A, N/A
IPUEN3162__M000,1990,A01,1990 Annual,108.464, N/A, N/A, N/A
IPUEN3162__M000,1991,A01,1991 Annual,105.805, N/A, N/A, N/A
IPUEN3162__M000,1992,A01,1992 Annual,111.001, N/A, N/A, N/A
IPUEN3162__M000,1993,A01,1993 Annual,108.594, N/A, N/A, N/A
IPUEN3162__M000,1994,A01,1994 Annual,112.487, N/A, N/A, N/A
IPUEN3162__M000,1995,A01,1995 Annual,108.064, N/A, N/A, N/A
IPUEN3162__M000,1996,A01,1996 Annual,107.974, N/A, N/A, N/A
IPUEN3162__M000,1997,A01,1997 Annual,110.916, N/A, N/A, N/A
IPUEN3162__M000,1998,A01,1998 Annual,101.310, N/A, N/A, N/A
IPUEN3162__M000,1999,A01,1999 Annual,105.811, N/A, N/A, N/A
IPUEN3162__M000,2000,A01,2000 Annual,102.476, N/A, N/A, N/A
IPUEN3162__M000,2001,A01,2001 Annual,104.099, N/A, N/A, N/A
IPUEN3162__M000,2002,A01,2002 Annual,92.912, N/A, N/A, N/A
IPUEN3162__M000,2003,A01,2003 Annual,105.795, N/A, N/A, N/A
IPUEN3162__M000,2004,A01,2004 Annual,107.121, N/A, N/A, N/A
IPUEN3162__M000,2005,A01,2005 Annual,107.165, N/A, N/A, N/A
IPUEN3162__M000,2006,A01,2006 Annual,111.262, N/A, N/A, N/A
IPUEN3162__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3162__M000,2008,A01,2008 Annual,118.968, N/A, N/A, N/A
IPUEN3162__M000,2009,A01,2009 Annual,108.957, N/A, N/A, N/A
IPUEN3162__M000,2010,A01,2010 Annual,115.372, N/A, N/A, N/A
IPUEN3162__M000,2011,A01,2011 Annual,99.526, N/A, N/A, N/A
IPUEN3162__M000,2012,A01,2012 Annual,99.002, N/A, N/A, N/A
IPUEN3162__M000,2013,A01,2013 Annual,95.542, N/A, N/A, N/A
IPUEN3162__M000,2014,A01,2014 Annual,97.373, N/A, N/A, N/A
IPUEN3345__M000,1990,A01,1990 Annual,89.205, N/A, N/A, N/A
IPUEN3345__M000,1991,A01,1991 Annual,90.339, N/A, N/A, N/A
IPUEN3345__M000,1992,A01,1992 Annual,90.173, N/A, N/A, N/A
IPUEN3345__M000,1993,A01,1993 Annual,90.659, N/A, N/A, N/A
IPUEN3345__M000,1994,A01,1994 Annual,91.024, N/A, N/A, N/A
IPUEN3345__M000,1995,A01,1995 Annual,93.867, N/A, N/A, N/A
IPUEN3345__M000,1996,A01,1996 Annual,92.560, N/A, N/A, N/A
IPUEN3345__M000,1997,A01,1997 Annual,93.428, N/A, N/A, N/A
IPUEN3345__M000,1998,A01,1998 Annual,91.972, N/A, N/A, N/A
IPUEN3345__M000,1999,A01,1999 Annual,89.411, N/A, N/A, N/A
IPUEN3345__M000,2000,A01,2000 Annual,91.679, N/A, N/A, N/A
IPUEN3345__M000,2001,A01,2001 Annual,89.389, N/A, N/A, N/A
IPUEN3345__M000,2002,A01,2002 Annual,85.882, N/A, N/A, N/A
IPUEN3345__M000,2003,A01,2003 Annual,90.741, N/A, N/A, N/A
IPUEN3345__M000,2004,A01,2004 Annual,98.385, N/A, N/A, N/A
IPUEN3345__M000,2005,A01,2005 Annual,100.712, N/A, N/A, N/A
IPUEN3345__M000,2006,A01,2006 Annual,100.803, N/A, N/A, N/A
IPUEN3345__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3345__M000,2008,A01,2008 Annual,102.961, N/A, N/A, N/A
IPUEN3345__M000,2009,A01,2009 Annual,102.566, N/A, N/A, N/A
IPUEN3345__M000,2010,A01,2010 Annual,107.338, N/A, N/A, N/A
IPUEN3345__M000,2011,A01,2011 Annual,108.732, N/A, N/A, N/A
IPUEN3345__M000,2012,A01,2012 Annual,116.471, N/A, N/A, N/A
IPUEN3345__M000,2013,A01,2013 Annual,115.168, N/A, N/A, N/A
IPUEN3345__M000,2014,A01,2014 Annual,111.192, N/A, N/A, N/A
IPUEN3255__M000,1990,A01,1990 Annual,102.706, N/A, N/A, N/A
IPUEN3255__M000,1991,A01,1991 Annual,99.650, N/A, N/A, N/A
IPUEN3255__M000,1992,A01,1992 Annual,99.985, N/A, N/A, N/A
IPUEN3255__M000,1993,A01,1993 Annual,101.088, N/A, N/A, N/A
IPUEN3255__M000,1994,A01,1994 Annual,101.732, N/A, N/A, N/A
IPUEN3255__M000,1995,A01,1995 Annual,99.313, N/A, N/A, N/A
IPUEN3255__M000,1996,A01,1996 Annual,97.980, N/A, N/A, N/A
IPUEN3255__M000,1997,A01,1997 Annual,99.721, N/A, N/A, N/A
IPUEN3255__M000,1998,A01,1998 Annual,94.374, N/A, N/A, N/A
IPUEN3255__M000,1999,A01,1999 Annual,93.429, N/A, N/A, N/A
IPUEN3255__M000,2000,A01,2000 Annual,94.381, N/A, N/A, N/A
IPUEN3255__M000,2001,A01,2001 Annual,95.507, N/A, N/A, N/A
IPUEN3255__M000,2002,A01,2002 Annual,92.666, N/A, N/A, N/A
IPUEN3255__M000,2003,A01,2003 Annual,98.586, N/A, N/A, N/A
IPUEN3255__M000,2004,A01,2004 Annual,105.008, N/A, N/A, N/A
IPUEN3255__M000,2005,A01,2005 Annual,105.143, N/A, N/A, N/A
IPUEN3255__M000,2006,A01,2006 Annual,102.638, N/A, N/A, N/A
IPUEN3255__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3255__M000,2008,A01,2008 Annual,99.086, N/A, N/A, N/A
IPUEN3255__M000,2009,A01,2009 Annual,90.213, N/A, N/A, N/A
IPUEN3255__M000,2010,A01,2010 Annual,96.755, N/A, N/A, N/A
IPUEN3255__M000,2011,A01,2011 Annual,96.749, N/A, N/A, N/A
IPUEN3255__M000,2012,A01,2012 Annual,90.997, N/A, N/A, N/A
IPUEN3255__M000,2013,A01,2013 Annual,90.732, N/A, N/A, N/A
IPUEN3255__M000,2014,A01,2014 Annual,93.095, N/A, N/A, N/A
IPUEN3339__M000,1990,A01,1990 Annual,87.573, N/A, N/A, N/A
IPUEN3339__M000,1991,A01,1991 Annual,85.458, N/A, N/A, N/A
IPUEN3339__M000,1992,A01,1992 Annual,85.422, N/A, N/A, N/A
IPUEN3339__M000,1993,A01,1993 Annual,86.571, N/A, N/A, N/A
IPUEN3339__M000,1994,A01,1994 Annual,86.119, N/A, N/A, N/A
IPUEN3339__M000,1995,A01,1995 Annual,87.711, N/A, N/A, N/A
IPUEN3339__M000,1996,A01,1996 Annual,86.970, N/A, N/A, N/A
IPUEN3339__M000,1997,A01,1997 Annual,88.792, N/A, N/A, N/A
IPUEN3339__M000,1998,A01,1998 Annual,87.644, N/A, N/A, N/A
IPUEN3339__M000,1999,A01,1999 Annual,86.345, N/A, N/A, N/A
IPUEN3339__M000,2000,A01,2000 Annual,87.477, N/A, N/A, N/A
IPUEN3339__M000,2001,A01,2001 Annual,83.795, N/A, N/A, N/A
IPUEN3339__M000,2002,A01,2002 Annual,86.107, N/A, N/A, N/A
IPUEN3339__M000,2003,A01,2003 Annual,89.076, N/A, N/A, N/A
IPUEN3339__M000,2004,A01,2004 Annual,91.691, N/A, N/A, N/A
IPUEN3339__M000,2005,A01,2005 Annual,94.013, N/A, N/A, N/A
IPUEN3339__M000,2006,A01,2006 Annual,96.824, N/A, N/A, N/A
IPUEN3339__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3339__M000,2008,A01,2008 Annual,99.871, N/A, N/A, N/A
IPUEN3339__M000,2009,A01,2009 Annual,90.853, N/A, N/A, N/A
IPUEN3339__M000,2010,A01,2010 Annual,94.036, N/A, N/A, N/A
IPUEN3339__M000,2011,A01,2011 Annual,99.459, N/A, N/A, N/A
IPUEN3339__M000,2012,A01,2012 Annual,98.216, N/A, N/A, N/A
IPUEN3339__M000,2013,A01,2013 Annual,96.996, N/A, N/A, N/A
IPUEN3339__M000,2014,A01,2014 Annual,96.967, N/A, N/A, N/A
IPUEN3333__M000,1990,A01,1990 Annual,108.735, N/A, N/A, N/A
IPUEN3333__M000,1991,A01,1991 Annual,106.600, N/A, N/A, N/A
IPUEN3333__M000,1992,A01,1992 Annual,109.283, N/A, N/A, N/A
IPUEN3333__M000,1993,A01,1993 Annual,111.201, N/A, N/A, N/A
IPUEN3333__M000,1994,A01,1994 Annual,109.081, N/A, N/A, N/A
IPUEN3333__M000,1995,A01,1995 Annual,107.532, N/A, N/A, N/A
IPUEN3333__M000,1996,A01,1996 Annual,105.922, N/A, N/A, N/A
IPUEN3333__M000,1997,A01,1997 Annual,101.483, N/A, N/A, N/A
IPUEN3333__M000,1998,A01,1998 Annual,104.818, N/A, N/A, N/A
IPUEN3333__M000,1999,A01,1999 Annual,103.731, N/A, N/A, N/A
IPUEN3333__M000,2000,A01,2000 Annual,101.082, N/A, N/A, N/A
IPUEN3333__M000,2001,A01,2001 Annual,88.989, N/A, N/A, N/A
IPUEN3333__M000,2002,A01,2002 Annual,88.798, N/A, N/A, N/A
IPUEN3333__M000,2003,A01,2003 Annual,93.086, N/A, N/A, N/A
IPUEN3333__M000,2004,A01,2004 Annual,95.377, N/A, N/A, N/A
IPUEN3333__M000,2005,A01,2005 Annual,97.591, N/A, N/A, N/A
IPUEN3333__M000,2006,A01,2006 Annual,102.245, N/A, N/A, N/A
IPUEN3333__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3333__M000,2008,A01,2008 Annual,103.165, N/A, N/A, N/A
IPUEN3333__M000,2009,A01,2009 Annual,98.390, N/A, N/A, N/A
IPUEN3333__M000,2010,A01,2010 Annual,97.243, N/A, N/A, N/A
IPUEN3333__M000,2011,A01,2011 Annual,99.446, N/A, N/A, N/A
IPUEN3333__M000,2012,A01,2012 Annual,107.566, N/A, N/A, N/A
IPUEN3333__M000,2013,A01,2013 Annual,108.590, N/A, N/A, N/A
IPUEN3333__M000,2014,A01,2014 Annual,112.643, N/A, N/A, N/A
IPUEN3353__M000,1990,A01,1990 Annual,88.717, N/A, N/A, N/A
IPUEN3353__M000,1991,A01,1991 Annual,85.794, N/A, N/A, N/A
IPUEN3353__M000,1992,A01,1992 Annual,89.235, N/A, N/A, N/A
IPUEN3353__M000,1993,A01,1993 Annual,92.508, N/A, N/A, N/A
IPUEN3353__M000,1994,A01,1994 Annual,94.640, N/A, N/A, N/A
IPUEN3353__M000,1995,A01,1995 Annual,98.505, N/A, N/A, N/A
IPUEN3353__M000,1996,A01,1996 Annual,97.266, N/A, N/A, N/A
IPUEN3353__M000,1997,A01,1997 Annual,94.876, N/A, N/A, N/A
IPUEN3353__M000,1998,A01,1998 Annual,91.969, N/A, N/A, N/A
IPUEN3353__M000,1999,A01,1999 Annual,89.147, N/A, N/A, N/A
IPUEN3353__M000,2000,A01,2000 Annual,90.010, N/A, N/A, N/A
IPUEN3353__M000,2001,A01,2001 Annual,86.239, N/A, N/A, N/A
IPUEN3353__M000,2002,A01,2002 Annual,86.884, N/A, N/A, N/A
IPUEN3353__M000,2003,A01,2003 Annual,89.137, N/A, N/A, N/A
IPUEN3353__M000,2004,A01,2004 Annual,94.808, N/A, N/A, N/A
IPUEN3353__M000,2005,A01,2005 Annual,94.613, N/A, N/A, N/A
IPUEN3353__M000,2006,A01,2006 Annual,98.063, N/A, N/A, N/A
IPUEN3353__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3353__M000,2008,A01,2008 Annual,99.458, N/A, N/A, N/A
IPUEN3353__M000,2009,A01,2009 Annual,90.476, N/A, N/A, N/A
IPUEN3353__M000,2010,A01,2010 Annual,90.295, N/A, N/A, N/A
IPUEN3353__M000,2011,A01,2011 Annual,94.463, N/A, N/A, N/A
IPUEN3353__M000,2012,A01,2012 Annual,90.705, N/A, N/A, N/A
IPUEN3353__M000,2013,A01,2013 Annual,90.432, N/A, N/A, N/A
IPUEN3353__M000,2014,A01,2014 Annual,91.113, N/A, N/A, N/A
IPUEN3361__M000,1990,A01,1990 Annual,87.840, N/A, N/A, N/A
IPUEN3361__M000,1991,A01,1991 Annual,88.520, N/A, N/A, N/A
IPUEN3361__M000,1992,A01,1992 Annual,85.233, N/A, N/A, N/A
IPUEN3361__M000,1993,A01,1993 Annual,82.547, N/A, N/A, N/A
IPUEN3361__M000,1994,A01,1994 Annual,81.264, N/A, N/A, N/A
IPUEN3361__M000,1995,A01,1995 Annual,82.321, N/A, N/A, N/A
IPUEN3361__M000,1996,A01,1996 Annual,81.623, N/A, N/A, N/A
IPUEN3361__M000,1997,A01,1997 Annual,87.721, N/A, N/A, N/A
IPUEN3361__M000,1998,A01,1998 Annual,85.969, N/A, N/A, N/A
IPUEN3361__M000,1999,A01,1999 Annual,87.960, N/A, N/A, N/A
IPUEN3361__M000,2000,A01,2000 Annual,82.511, N/A, N/A, N/A
IPUEN3361__M000,2001,A01,2001 Annual,81.642, N/A, N/A, N/A
IPUEN3361__M000,2002,A01,2002 Annual,90.393, N/A, N/A, N/A
IPUEN3361__M000,2003,A01,2003 Annual,93.212, N/A, N/A, N/A
IPUEN3361__M000,2004,A01,2004 Annual,90.262, N/A, N/A, N/A
IPUEN3361__M000,2005,A01,2005 Annual,91.930, N/A, N/A, N/A
IPUEN3361__M000,2006,A01,2006 Annual,96.107, N/A, N/A, N/A
IPUEN3361__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3361__M000,2008,A01,2008 Annual,94.201, N/A, N/A, N/A
IPUEN3361__M000,2009,A01,2009 Annual,86.835, N/A, N/A, N/A
IPUEN3361__M000,2010,A01,2010 Annual,100.182, N/A, N/A, N/A
IPUEN3361__M000,2011,A01,2011 Annual,95.590, N/A, N/A, N/A
IPUEN3361__M000,2012,A01,2012 Annual,93.597, N/A, N/A, N/A
IPUEN3361__M000,2013,A01,2013 Annual,93.238, N/A, N/A, N/A
IPUEN3361__M000,2014,A01,2014 Annual,92.325, N/A, N/A, N/A
IPUEN3133__M000,1990,A01,1990 Annual,93.776, N/A, N/A, N/A
IPUEN3133__M000,1991,A01,1991 Annual,93.695, N/A, N/A, N/A
IPUEN3133__M000,1992,A01,1992 Annual,92.997, N/A, N/A, N/A
IPUEN3133__M000,1993,A01,1993 Annual,91.752, N/A, N/A, N/A
IPUEN3133__M000,1994,A01,1994 Annual,94.971, N/A, N/A, N/A
IPUEN3133__M000,1995,A01,1995 Annual,93.755, N/A, N/A, N/A
IPUEN3133__M000,1996,A01,1996 Annual,93.382, N/A, N/A, N/A
IPUEN3133__M000,1997,A01,1997 Annual,102.032, N/A, N/A, N/A
IPUEN3133__M000,1998,A01,1998 Annual,98.530, N/A, N/A, N/A
IPUEN3133__M000,1999,A01,1999 Annual,96.479, N/A, N/A, N/A
IPUEN3133__M000,2000,A01,2000 Annual,98.267, N/A, N/A, N/A
IPUEN3133__M000,2001,A01,2001 Annual,97.639, N/A, N/A, N/A
IPUEN3133__M000,2002,A01,2002 Annual,95.528, N/A, N/A, N/A
IPUEN3133__M000,2003,A01,2003 Annual,96.586, N/A, N/A, N/A
IPUEN3133__M000,2004,A01,2004 Annual,98.338, N/A, N/A, N/A
IPUEN3133__M000,2005,A01,2005 Annual,102.375, N/A, N/A, N/A
IPUEN3133__M000,2006,A01,2006 Annual,99.041, N/A, N/A, N/A
IPUEN3133__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3133__M000,2008,A01,2008 Annual,89.814, N/A, N/A, N/A
IPUEN3133__M000,2009,A01,2009 Annual,84.323, N/A, N/A, N/A
IPUEN3133__M000,2010,A01,2010 Annual,98.034, N/A, N/A, N/A
IPUEN3133__M000,2011,A01,2011 Annual,99.176, N/A, N/A, N/A
IPUEN3133__M000,2012,A01,2012 Annual,89.705, N/A, N/A, N/A
IPUEN3133__M000,2013,A01,2013 Annual,92.293, N/A, N/A, N/A
IPUEN3133__M000,2014,A01,2014 Annual,92.999, N/A, N/A, N/A
IPUEN3313__M000,1990,A01,1990 Annual,91.127, N/A, N/A, N/A
IPUEN3313__M000,1991,A01,1991 Annual,93.189, N/A, N/A, N/A
IPUEN3313__M000,1992,A01,1992 Annual,98.173, N/A, N/A, N/A
IPUEN3313__M000,1993,A01,1993 Annual,98.602, N/A, N/A, N/A
IPUEN3313__M000,1994,A01,1994 Annual,99.053, N/A, N/A, N/A
IPUEN3313__M000,1995,A01,1995 Annual,89.679, N/A, N/A, N/A
IPUEN3313__M000,1996,A01,1996 Annual,93.518, N/A, N/A, N/A
IPUEN3313__M000,1997,A01,1997 Annual,92.351, N/A, N/A, N/A
IPUEN3313__M000,1998,A01,1998 Annual,99.839, N/A, N/A, N/A
IPUEN3313__M000,1999,A01,1999 Annual,104.443, N/A, N/A, N/A
IPUEN3313__M000,2000,A01,2000 Annual,91.919, N/A, N/A, N/A
IPUEN3313__M000,2001,A01,2001 Annual,91.078, N/A, N/A, N/A
IPUEN3313__M000,2002,A01,2002 Annual,98.976, N/A, N/A, N/A
IPUEN3313__M000,2003,A01,2003 Annual,99.574, N/A, N/A, N/A
IPUEN3313__M000,2004,A01,2004 Annual,102.637, N/A, N/A, N/A
IPUEN3313__M000,2005,A01,2005 Annual,101.815, N/A, N/A, N/A
IPUEN3313__M000,2006,A01,2006 Annual,99.900, N/A, N/A, N/A
IPUEN3313__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3313__M000,2008,A01,2008 Annual,99.033, N/A, N/A, N/A
IPUEN3313__M000,2009,A01,2009 Annual,103.133, N/A, N/A, N/A
IPUEN3313__M000,2010,A01,2010 Annual,97.516, N/A, N/A, N/A
IPUEN3313__M000,2011,A01,2011 Annual,99.384, N/A, N/A, N/A
IPUEN3313__M000,2012,A01,2012 Annual,105.777, N/A, N/A, N/A
IPUEN3313__M000,2013,A01,2013 Annual,112.618, N/A, N/A, N/A
IPUEN3313__M000,2014,A01,2014 Annual,111.260, N/A, N/A, N/A
IPUEN3141__M000,1990,A01,1990 Annual,94.602, N/A, N/A, N/A
IPUEN3141__M000,1991,A01,1991 Annual,94.042, N/A, N/A, N/A
IPUEN3141__M000,1992,A01,1992 Annual,98.133, N/A, N/A, N/A
IPUEN3141__M000,1993,A01,1993 Annual,100.105, N/A, N/A, N/A
IPUEN3141__M000,1994,A01,1994 Annual,99.495, N/A, N/A, N/A
IPUEN3141__M000,1995,A01,1995 Annual,102.101, N/A, N/A, N/A
IPUEN3141__M000,1996,A01,1996 Annual,99.742, N/A, N/A, N/A
IPUEN3141__M000,1997,A01,1997 Annual,102.659, N/A, N/A, N/A
IPUEN3141__M000,1998,A01,1998 Annual,100.068, N/A, N/A, N/A
IPUEN3141__M000,1999,A01,1999 Annual,100.051, N/A, N/A, N/A
IPUEN3141__M000,2000,A01,2000 Annual,96.303, N/A, N/A, N/A
IPUEN3141__M000,2001,A01,2001 Annual,93.667, N/A, N/A, N/A
IPUEN3141__M000,2002,A01,2002 Annual,95.476, N/A, N/A, N/A
IPUEN3141__M000,2003,A01,2003 Annual,99.670, N/A, N/A, N/A
IPUEN3141__M000,2004,A01,2004 Annual,101.598, N/A, N/A, N/A
IPUEN3141__M000,2005,A01,2005 Annual,108.128, N/A, N/A, N/A
IPUEN3141__M000,2006,A01,2006 Annual,103.116, N/A, N/A, N/A
IPUEN3141__M000,2007,A01,2007 Annual,100.000, N/A, N/A, N/A
IPUEN3141__M000,2008,A01,2008 Annual,99.801, N/A, N/A, N/A
IPUEN3141__M000,2009,A01,2009 Annual,84.511, N/A, N/A, N/A
IPUEN3141__M000,2010,A01,2010 Annual,82.812, N/A, N/A, N/A
IPUEN3141__M000,2011,A01,2011 Annual,91.515, N/A, N/A, N/A
IPUEN3141__M000,2012,A01,2012 Annual,88.265, N/A, N/A, N/A
IPUEN3141__M000,2013,A01,2013 Annual,86.044, N/A, N/A, N/A
IPUEN3141__M000,2014,A01,2014 Annual,86.352, N/A, N/A, N/A
IPUEN3256__M000,1990,A01,1990 Annual,80.535, N/A, N/A, N/A
IPUEN3256__M000,1991,A01,1991 Annual,78.912, N/A, N/A, N/A
IPUEN3256__M000,1992,A01,1992 Annual,76.834, N/A, N/A, N/A
IPUEN3256__M000,1993,A01,1993 Annual,78.143, N/A, N/A, N/A
IPUEN3256__M000,1994,A01,1994 Annual,77.309, N/A, N/A, N/A
IPUEN3256__M000,1995,A01,1995 Annual,81.279, N/A, N/A, N/A
IPUEN3256__M000,1996,A01,1996 Annual,81.592, N/A, N/A, N/A
IPUEN3256__M000,1997,A01,1997 Annual,83.140, N/A, N/A, N/A
IPUEN3256__M000,1998,A01,1998 Annual,79.645, N/A, N/A, N/A
IPUEN3256__M000,1999,A01,1999 Annual,75.373, N/A, N/A, N/A
IPUEN3256__M000,2000,A01,2000 Annual,75.120, N/A, N/A, N/A
